Pau;Rue Stendhal;356506988,418055761,418055762,835974783
Pau;Rue Montesquieu;356506990,418055783
Pau;Rue Montaigne;356506991,418055643,418055640,418055638
Pau;Boulevard de l'Oussère;356506993,418055675,8777598851,8777598847,8777598849,418055677,418055638,418055644,418000040,418055723,418055766,418055708,418000038,418000036,418000033,418055748,2922439798,356507054,356507057,6212765637
Pau;Rue Diderot;356506996,418055719,418055722
Pau;Rue de Saumur;356506996,418055666,418055645
Pau;Rue de Mourenx;356507038,418055679,418055686,418055681,418055682,669966255,418055685,418055684,418055683,418055687,6793563796,459825623,459825620,2309510905,8783811659,459825618,669966253
Pau;Rue Charles de Foucauld;356507046,418055809,8375828623,1874136282,670006217,418055800,835974532,835974528,835974534,418055791,418055811
Pau;Rue Nelson Mandela;356507060,418016861,418016869,418016863,418055694
Pau;Rue Gaston Chaze;356507063,418055738
Pau;Rue de Bétharram;360814006,2102731535,360814025
Pau;Boulevard de Gascogne;360814032,360814064
Pau;Avenue Bié-Moulié;360814074,2892021617,2892021615,8767369241,9018222917,9018165416,360843281,2990506689,360843276,360843269,360814228,360814254,360814263,360814268,7101567049,360814277
Pau;Avenue des Marronniers;360814077,2892021611,360814081
Pau;Avenue Bellevue;360814086,7079935035,2635190634,360814091
Pau;Rue Ramond de Carbonnières;360814099,360814105,360814157
Pau;Rue René Cassagne;360814105,2859691903,2055244304,2055245933,7231395537,8482914372,6388960921
Pau;Rue Alfred de Vigny;360814110,360814121
Pau;Avenue des Acacias;360814125,3478438688,360814136
Pau;Avenue Jeliotte;360814162,8463614954
Pau;Rue Lavignotte;360814166,2443807561,360814168,360814173,6375376214,6398374423,6375376211
Pau;Avenue de Montebello;360814173,360814192,360814220
Pau;Avenue de France;360814185,7101567056,360814188,360814254
Pau;Allée des Cèdres;360814205,360814208
Pau;Rue Porthos;360814263,460003884
Pau;Impasse Milady;360814268,460003886
Pau;Impasse de la Roseraie;360843276,360843300
Pau;Rue Clémence Isaure;369735710,369735713,3048869941,8251613848
Pau;Rue Joseph Peyre;369735713,369735717,369735716,369735714
Pau;Rue Paul Mirat;369735716,369735718,369735720,369735721,369735738,369735724,369842450,369735726,369735739,369735741
Pau;Rue Frédéric Mistral;369735717,3048869948,3048869945,8251613848,369735728,369735724,8251613847
Pau;Rue du Professeur Doléris;369735729,369735731,369735736,369735733
Pau;Rue Jules Supervielle;369763783,459289656,459289672,369763805
Pau;Avenue Fédérico Garcia Lorca;370317035,7231395802,418894088,2629536470,370317043,418894092,5980994126,7325756742,2629536503,418894095,7231395796,8892972472,418894098,6481792593,6481792585,418894086
Pau;Chemin Labriart;370436080,459169403,1585161837,8943625291,8943625299,418894180
Pau;['Rue Louis Blériot', 'Rue Louise Labé'];370826234,7306819244
Pau;Rue de Saint-Cloud;370914351,370914355,8593151674,8593151676,418055587
Pau;Rue de Maisons-Laffitte;370914351,418055604
Pau;Rue du Hameau de Saint-Cloud;370914362,418055588,2942697665
Pau;['Rue de Saint-Cloud', 'Rue du Hameau de Saint-Cloud'];370914362,8593151674
Pau;Avenue des Tilleuls;386886263,2621438778,5250312006,386886267
Pau;Rue Tristan Derème;386886264,962260973,2443807592,2055246656,2055246653,2055240624,2055240653,962260918,418894137
Pau;Avenue Ridgway;386886265,386886266
Pau;Grande Allée Centrale;393464853,1466885733,1466885735,8920446192,697149018
Pau;Rue du Hameau du Vert Galant;395563724,1585161869
Pau;Allée de la Laïcité;418000002,8584192306,2283213261,8584192276,418081044,8449269535,2643575559,418081046,418081047,8199607046,418081040,8199607044,8199607043,2630252091,6105570316,2630252093,8587796727,8199607040,2630252095,6485194577,6482950219,8199607037,8584192258,2630252106,8199607033,8199607031,8199607029,8199607027,8199607025,8199607023,6742637066,6079505181,2643575687,6079464215,7529458631
Pau;Rue du Languedoc;418000025,418055514,418055516
Pau;Rue du Président René Coty;418000025,418055525,6121851299,418055521
Pau;Rue des Peupliers;418000036,418055759,418055760,7916615101,418000038
Pau;Rue de Vincennes;418000040,418000042,8777598833,434358711
Pau;Rue d'Auteuil;418000042,418055563,418055566
Pau;Impasse Pedeutour;418000057,7724618508
Pau;Rue du Professeur Léon Schwartzenberg;418000085,418000097,6499889174,6499879452,6499879465,6846629974,6499879482,8777615301,6762351641,6499879496
Pau;Rue du Fer à Cheval;418055511,8777598830,418055529,3478612830,418055527,418055512,3478612835
Pau;Rue de Deauville;418055517,418055518,418055519,6121872588,418055520,418055525
Pau;Rue d'Enghien;418055519,418055522,418055523,3478606623
Pau;Rue du Cadre Noir;418055520,418055673,418055672,8579451330,8777598841,418055647,418055646,418055670,418055665,418055666,418055669,418055661
Pau;Rue de Fontainebleau;418055521,418055522,418055523,418055524
Pau;Rue de Vienne;418055524,8777598840,418055674
Pau;Rue des Mustangs;418055547,418055551
Pau;Rue des Mérens;418055552,3478565575
Pau;Rue du Tremblay;418055558,418055563,418055564
Pau;Rue d'Evry;418055559,418055561
Pau;Rue du Bouscat;418055564,418055637
Pau;Rue de Longchamp;418055565,418055566
Pau;Place Jean-Baptiste Bareille;418055568,418055585,5647386881,7494458944,8117246915,418055569
Pau;Rue de Nogaro;418055570,8784619439,8784619440,2942699203,7494458944,766837181,418055574
Pau;Rue Victor Ducla;418055571,418055573
Pau;Rue des Druides;418055596,418055597,418055598,418055599,670027536
Pau;Rue du Gui;418055597,418055606,418055599
Pau;Rue du Tursan;418055623,418055624,418055625,418055626,418055627,418055628
Pau;Rue de la Chalosse;418055624,418055625
Pau;Rue du Marsan;418055626,418055632,418055627,418055633
Pau;Rue des Cadets;418055644,418055645,8579451377,418055646
Pau;Rue des Pottoks;418055675,418055676
Pau;Rue du Manège;418055677,418055678
Pau;Rue Georges Brassens;418055689,418055690,2627120638,418055692,418055697,418055700,2627120637
Pau;Rue Gustave Flaubert;418055692,418055697
Pau;Rue Paul Fort;418055692,418055694,418055697
Pau;Rue Rabelais;418055706,418055712
Pau;Impasse Jean de la Fontaine;418055707,418055733,671389700,418055734
Pau;Rue Marivaux;418055713,418055717,418055715,418055714,418055716,418055718
Pau;Rue Daniel Balavoine;418055719,418055726,418055727
Pau;Rue Beaumarchais;418055723,418055725
Pau;Rue Jean de la Fontaine;418055733,418055735
Pau;Rue Gérard Cal;418055738,418055740,418055741,418055742,418055743,671389700
Pau;Allée du Bocage;418055744,8587822633,418055745,418055746,418055753,418055747,418055748
Pau;Allée des Châtaigniers;418055746,418055749
Pau;Allée des Noisetiers;418055747,418055749,418055750
Pau;Allée des Érables;418055753,8587822641
Pau;Rue Francis Jammes;418055760,418081050,8777598872,418081052,8777598864,7916615101
Pau;Rue Rimbaud;418055761,418055762
Pau;Rue Saint-Simon;418055766,418055768,418055778,418055769,418055771,418055770,418055772,418055773,418055774,418055775
Pau;Rue Verlaine;418055787,418055824
Pau;Rue de Gavarnie;418055788,418055829,418055830,418055790,418055836
Pau;Rue Chateaubriand;418055789,418055826
Pau;Rue Paul Éluard;418055793,2626856385,2110806987,418055831,418055832,2110806977,580094103,5695478202,418055833,3050671234,418055834,418055848,2443807708,670006212
Pau;Rue du Général Laperrine;418055794,8587822648,670006218,418055815,7318919101,418055799,418055821
Pau;Rue du Marboré;418055834,3050671235,418055835,418055836,418055837
Pau;Rue Bernard de Clairvaux;418055842,670006226,418055844,670006228,2626856378,670006229,418055847
Pau;Chemin de la Forêt de Bastard;418458761,8920446193,418458763
Pau;1ère Allée - Allée de l'Uzan;418458763,1466885781,6548396941,697149018,5983125002,6482929271,6482929275,6482929273,6631504262,2306161016
Pau;Rue des Violettes;418499247,459161240
Pau;Rue Anatole France;418845523,418845526,418845525
Pau;Rue Jean Jaurès;418845526,418845527,418845528,418845558,418845529
Pau;Rue Émile Zola;418845527,418845530
Pau;Rue Aristide Briand;418845528,418845531,418845532,418845533,418845545,418845546,8687366798,8687651542,8687651538,418845536
Pau;Rue Saint-Michel;418845532,418845554
Pau;Rue Jean Jové;418845537,418845539,418845540,418845541
Pau;Rue du Pasteur Alphonse Cadier;418845553,418863922,418863936,418894038,418894014,5505544814,418863937
Pau;Rue Charles Moureu;418845557,418845558
Pau;Rue Eugène Carrière;418845563,8945183213,418845565,418845566,8945183210,7004243975,2562891271,3376478039
Pau;Rue Charles Lecoeur;418845565,8945183205,8945197319,418845570
Pau;Rue Ernest Gabard;418845566,7992263928,418845572,8945197329,418845569,7992263926
Pau;Rue René Marie Castaing;418845570,8945197321,8945197327,418845572,5814664950,2562891273,418845571
Pau;Rue du Maréchal Juin;418863924,2562891279,6372334164,956500347,956500350,418863926,418863928,2270254501,5814664946,2630402214,8503612498,418863946,418863930,418863931,418894027,418863936
Pau;Rue Arsène d'Arsonval;418863926,418863944,2270254505,2270254523,2270254537,2630402220,5108274144,2270254547,418863945,5108274145
Pau;Rue Marcelin Berthelot;418863928,418863933
Pau;Rue Raoul Follereau;418863930,418894031,418894018,418894014
Pau;Rue du 8 Mai 1945;418863946,418894035,2270254541,5505544816,418863947
Pau;Rue Jules Verne;418863948,5129216741,418863950,418863955,5129217001,5129217004,5129216743,418863953
Pau;Rue Auguste Renoir;418863974,8685740708,2562891282,418863975,8542428976,8542429010,8542428978,7141647667,418863976
Pau;Rue Pauline Siro;418894038,418894051
Pau;Rue Salvador Allende;418894088,7508314843
Pau;Rue du Marcadau;418894092,418894100,418894099,2629536495
Pau;Rue Léon Jouhaux;418894095,459169355,459169358,459169343,459169359,2850822973,2443807647,459169362
Pau;Rue du Lieutenant-Colonel Boudoube;418894097,2438145127,2438145126,7154671703,418894098
Pau;Rue du 11 Novembre;418894125,459161249
Pau;Rue des Magnolias;418894145,459161274,459161273,459161271
Pau;Rue Massenet;418894154,459203730
Pau;Rue de l'Aubisque;418894159,459169380,459169378,459169343
Pau;Rue Claude Debussy;418894161,459203704,459203715,459203726
Pau;Rue du Pic de Pan;418894177,2915955729,459642273,459642247
Pau;Rue des Jardins du Laü;418894177,3148731540,2931588367,2931588370,2915955735,2915955745,3334385988,1585161837
Pau;Impasse Caddetou;418894179,2850737944
Pau;Rue Edmond Audran;418894183,459203965,459203959,6364521147,459203955
Pau;Rue des Palmiers;418914772,459161273
Pau;Rue des Hauts Champs de Trespoey;418951661,8409373211,3478438682
Pau;Rue du Quercy;418951665,418951667
Pau;Place Nicephore Niepce;418951670,2628310042,2628310038,2628310036,3040840784
Pau;Rue de Tréville;418951672,459492906
Pau;Impasse d'Artagnan;418951674,460003859
Pau;Avenue de Rousse;418951708,2990506725,459161252
Pau;Rue des Bleuets;418951723,459812743,459812742,459812741,459812739,459812747,2629488506
Pau;Impasse Clémentine;418951725,2626856350,1794172122
Pau;Rue Thomas Edison;418951730,2626856394,8214287953,8214287951,8214287949,8214287947,8214287945,8214287940,418951742,2626856391,2626856390,459807871,2626856389,418951747
Pau;Rue Faraday;418951749,2430899500,2357372890,8786870141,2357373059,2357373027,2357373074,2357373105,2357373079,2357373022,2357372984,2357372937,7721432512,7721413481,2357373054
Pau;Rue Vincent Auriol;418951754,766490845,459619496,8024490309,8024490312,766490861,459619405
Pau;piste cyclable UPPA est;420618331,8081935568,8081935570,6841770955,420618347,420618340,6993051302,8405416833,6388869721,6388869720,420618354,6387482004
Pau;Rue d'Eauze;423811401,423811404,2915955775,7589582572,423811428,8860855207,423811409
Pau;Rue du Cami Salie;428071966,7199418188,470657585,459507458,6643301104,470657598,7612029748,6643301091,469112738
Pau;Rue de la Croix du Prince;428209407,3130875158,505798258,871036757,428209420
Pau;Rue de Gelos;429367987,429367988
Pau;Rue de Lajus;429367988,505798303,505798301
Pau;Rue du Soust;429367988,429367991,429367993
Pau;Rue du Hédas;443069237,443115084,5436840317,443069240,2290089799,6960583528,913161299,8419381351,6861996568
Pau;Passage Parentoy;443069240,7251902028
Pau;Passage Darracq;443115084,443115089
Pau;Rue Jean Giraudoux;456048543,456048569,456048578,456048600,456048567,9018222918,9018165416
Pau;Rue Marcel Proust;456048569,456048603,456048645,456048606
Pau;Rue Jean-Paul Sartre;456048645,9018222919,9018222917
Pau;Rue Marguerite Cugnos;456077714,456077739,8463296246,456077762
Pau;Rue de la Fontaine Trespoey;456077732,8463296249
Pau;Rue Frédéric Ozanam;459149797,459149799
Pau;Impasse Tisné;459149801,459149805
Pau;Rue Joseph de Pesquidoux;459149826,3334385656,8164359233,459169362
Pau;Chemin Monge;459149838,459149859,459149840,2309510886,6984605096,6013354335,459149866,2119105497,7004288799,6387463392,6387462984
Pau;Rue Schrader;459149838,459149840
Pau;Rue Raymond Ritter;459149855,459149857,2119105525,2119105524,459149876,459149859,459149866,459149863
Pau;Rue des Dahlias;459161239,459161240,2154977929
Pau;Rue des Iris;459161248,6013354350
Pau;Rue de Lardas;459161253,5505553912,7080130657,459161256
Pau;Impasse des Lilas;459161257,1940577053,459161278,459161279,2055241107
Pau;Rue de Suède;459161257,459161259,2917113979,2850928827,2626856273,459161261,459161262,459161263
Pau;Rue de l'Adour;459161261,459161270
Pau;Rue Désirée Clary;459161262,459161267,459161268
Pau;Rue des Asphodèles;459161267,459161271,459161272
Pau;Rue des Gentianes;459161274,459161275
Pau;Rue Jean Moulin;459169341,621141870,459169368,459169343
Pau;Rue des Cinq Monts;459169355,459169358
Pau;Rue de Barétous;459169355,459169363
Pau;Rue d'Aspe;459169358,459169368
Pau;Rue Monseigneur Daguzan;459169359,621141870
Pau;Chemin des Écoliers;459169362,2627270685,6281856136
Pau;Rue du Pourtalet;459169378,459169380
Pau;La coulée verte;459169403,6241399635,7371901929,2443807658,2443807653
Pau;Rue des Camélias;459169405,459169407
Pau;Rue de Lurien;459169409,459169411
Pau;Rue du Docteur Schweitzer;459203515,459203524,459203530
Pau;Rue Henri Lapuyade;459203524,459203545,459203590
Pau;Rue Berlioz;459203539,459203545,459203549,2176147893,2176147898,459203558,8647248251,8647248250,4665797643,459203580,2626856333,7371901925,459203993,459203984,459203585,2469885296,3050212844,459204007,5790318650,3050212859,2915955761,459204023
Pau;Rue Chopin;459203549,459203610
Pau;Boulevard José Maria de Hérédia;459203580,459203808,459203840,459203929,459203790
Pau;Impasse Berlioz;459203580,7528359538,2626856327,2626856325
Pau;Rue Mozart;459203594,2178196897,459203628,2178196901,2176147895,2176147896,459203610,7696040199,459203604
Pau;Voie verte de l’école Marancy;459203604,2178196916
Pau;Rue Auber;459203628,459203689,459203661
Pau;Rue Offenbach;459203653,459203694
Pau;Rue Lalo;459203661,459203666,459203699,459203672,459203689
Pau;['Rue Offenbach', 'Rue Auber'];459203661,459203694
Pau;Rue Duparc;459203666,459203699,459203694
Pau;Rue Georges Bizet;459203704,459203758,459203730
Pau;Rue Saint-Saëns;459203715,459203754
Pau;['Rue Saint-Saëns', 'Rue Massenet'];459203730,459203754
Pau;Rue Charles Gounod;459203754,459203758
Pau;Rue Francis Poulenc;459203774,459203779,8124331610
Pau;Rue Verdi;459203779,459203783,459203794,459203785,459203787,459203790,459203792
Pau;Impasse Franz Schubert;459203785,459203799
Pau;Rue Strauss;459203787,459203790,2938641165,459203836,459203823,4665797643
Pau;Impasse Franz Liszt;459203792,459203802
Pau;Rue André Messager;459203811,459203828
Pau;Rue Giocchino Rossini;459203834,459203836,2938641165,2938641164
Pau;Rue Maurice Ravel;459203840,459203850,459203858,459203855
Pau;Rue Gustave Charpentier;459203850,2626856333
Pau;Rue Gabriel Fauré;459203858,459203877
Pau;Allée des Marguerites;459203888,459203921
Pau;Rue César Franck;459203929,459203934,459203950,459203942
Pau;Rue Gabriel Bataille;459203959,459203974,2627270714,459203984
Pau;Rue Jean-Philippe Rameau;459203993,4665806942,459204000
Pau;Rue Cassiopée;459204007,1724490311,5790318624,1724490261,1724490233,3050212837,3784642561,3784642582,6416266662,1724490220,1724490222
Pau;Rue Roland Garros;459278206,459278208,459278209,459278210
Pau;Rue Vedrines;459278209,459278213,459278211
Pau;Rue Pegoud;459278214,459278217
Pau;Impasse Cité des Abeilles;459278219,459278223
Pau;Rue Sambre et Meuse;459278224,2926405952,459278225,8449237199,460007224,459278255,459278251,459278227,459278256,459278271,5851108193,459278239,459278246,766490866
Pau;Rue Alfred Leblanc;459278225,5695478169,459278318
Pau;Rue Guillaumet;459278227,459278326,459278318,459278320
Pau;Allée des Bruyères;459278230,6752997252
Pau;['Rue Voltaire', 'Passage Jean Giono', 'Rue Sambre et Meuse'];459278234,766490866
Pau;Rue Jacques Prévert;459278239,459278241,2626856281,2626856284
Pau;Rue Louise Labé;459278241,459278266,459278275,459278249,7306819244
Pau;Rue Jean Giono;459278241,459278246
Pau;Impasse André Chénier;459278249,7959759268
Pau;Rue du Comte de Lambert;459278251,459278259,459278255
Pau;Rue Jacques Brel;459278256,459278257,459278259
Pau;Rue Jean Cocteau;459278266,6752997238,459278269
Pau;Rue François Villon;459278271,6752997237,459278274
Pau;Impasse Cami-Debat;459278275,459278277
Pau;Impasse Beethoven;459278284,459278285
Pau;Impasse du Pic d'Aneto;459278290,2626856284
Pau;Rue Alphonse Daudet;459278293,459278295
Pau;Rue René Fonck;459278302,459278307
Pau;Rue Nungesser;459278308,2926405951,459278316
Pau;Place Simone Signoret;459278321,459278323,459278324
Pau;Rue Paul Langevin;459278326,459278329,459278327,459278334,6426695479,5851108193,459278337
Pau;Rue du Parnasse;459278339,8908371087,459289647
Pau;Rue du Professeur Jacques Monod;459278339,459278344,6426695479,766490852
Pau;Rue des Genêts;459278347,459278348,459278352,459278349,459278350
Pau;['Rue du Docteur Paul Casassus', 'Impasse Lautréamont'];459289647,459289684
Pau;Rue du Docteur Paul Casassus;459289647,459289656,459289659,459289662
Pau;Rue Charles Baudelaire;459289659,459289669,459289672
Pau;Rue Guillaume Apollinaire;459289662,459289664,459289669
Pau;Impasse Lautréamont;459289679,459289684
Pau;Rue du Val d'Azun;459289697,459289699
Pau;Rue Buckingham;459492906,459492907
Pau;Rue des Férrets;459492911,459492912
Pau;Rue Jean Lafourcade Camarau;459492914,459492915,2917800125,459492917
Pau;Rue de la Grange;459492951,459492966,459492971,459492960
Pau;Rue du Pré aux Clercs;459492951,8121176581,459492958,459492960,8121176569,459492962,459492965
Pau;Rue de la Tour;459492958,459492972,459492966
Pau;Rue du Docteur Boutilhe;459492962,459492973
Pau;Rue de l'Abbaye;459492965,459492973,459492971,459492972
Pau;Rue Maryse Bastié;459507401,2628343010,2924998460
Pau;Rue des Chasseurs;459507420,459507421,459507423
Pau;Chemin de la Lande;459507424,7533399258,459507430
Pau;Rue des Frères Charles et Alcide d'Orbigny;459507438,2915573737,459507447,2915573739,3136434506,459507441
Pau;Rue Myron Kinley;459507441,2627857158,2627857156,2915573751,2915573749,7199418192,459507446
Pau;Rue Gilbert Rutman;459507447,3136434492,459507448,459507450,459507449
Pau;Allée Saint-Jean;459619366,459619379,459619369,2931588362,2931588361,459619384
Pau;Allée de Lapparent;459619405,766490862,459619413,459619410,459619417,8232221156
Pau;Allée des Géologues;459619406,459619449,8232221156,766490861
Pau;Rue Gérard Philipe;459619449,459619475
Pau;Rue Jean Vilar;459619479,459619482
Pau;Clos Henri IV;459619496,459619502,766490886
Pau;Rue Paul Bert;459619521,459619647,2917113984,459619638,3394211722,459619584,2917124715
Pau;Rue Louis Cluchague;459619528,3394211717,459619584
Pau;Rue Pierre Mendès France;459619534,459619546
Pau;Rue de l'Abbé Denis;459619546,459619557,459619572
Pau;Rue André Boulloche;459619550,459619557,459619563
Pau;['Rue Georges Mandel', 'Rue Louis Cluchague'];459619584,459619661
Pau;Passage Vignancour;459619606,459807812
Pau;Rue Gutenberg;459619617,3148148201,459619686
Pau;Rue Georges Mandel;459619655,7503197357,459619661
Pau;Rue Paul Ramadier;459619655,459619702,7182256006,7076679626,7076679638,459619699
Pau;Rue Marx Dormoy;459619661,5398411417,459619670
Pau;Rue du Pic de Cezy;459642250,459642286,459642257,8157984204,459642288
Pau;Rue de la Tuque;459642273,459642277,2915955729
Pau;Chemin Guilhem;459642291,459642295,459807936,459642296,1724490302,2627270726,459812758,8943628583,459807915,459642300,7203224748,5547365382,459807872,459642301,2848408184,459807823,8786230472,459642304
Pau;Rue Blaise Pascal;459642295,459807929,3390705453,459807931,459807928,459807935
Pau;Rue Blanqui;459642296,2629488505,459807943,459807887,459807888,459807890,459807891,459807892
Pau;Rue des Myosotis;459642300,459812770,459812752,459812757
Pau;Impasse du Pic d'Ossau;459642312,459642316,3050212877
Pau;Rue Les Jardins du Bon Pasteur;459642325,8214970424,459642329,459642326,3050212877,459807837
Pau;Rue des Oliviers;459642326,459642329
Pau;Rue Guernica;459807813,459807815
Pau;Impasse Miguel Hernández;459807816,459807817
Pau;Rue René Olivier;459807818,459807820,459807819
Pau;Rue Fraisse et Lacabanne;459807820,459807822
Pau;Rue d'Oran;459807823,459807827
Pau;Rue de Tunis;459807827,459807836,459807835
Pau;Rue d'Alger;459807828,459807829
Pau;Rue de Rabat;459807829,459807834,459807835,459807830
Pau;Rue des Alouettes;459807839,459807841,459807846,459807848,459807840
Pau;Rue des Palombes;459807841,459807844,459807842,459807843
Pau;Rue des Colibris;459807844,459807847,459807849,459807845
Pau;Rue des Hirondelles;459807846,459807847
Pau;Rue des Fauvettes;459807848,459807849
Pau;Rue Jean Casabonne;459807852,459807865,459807859,459807857,459807858,459807860,459807863,459807864
Pau;Rue Ada Byron;459807866,2626856441,459807867,2626856436,2626856432,2626856428,459807870,459807871,2626856440
Pau;Rue Jules Guesde;459807872,7417206203,7417206207,8786230515
Pau;Rue Fernand Pelloutier;459807876,459807877,3426423055,459807880
Pau;Rue de Constantine;459807880,459807881,459807883
Pau;Rue Henri Barbusse;459807884,8935777196,459807894,459807886
Pau;Rue de la Palombière;459807886,459807904,459807903
Pau;Rue Yan de Guichot;459807887,459807921
Pau;Rue Louis Blanc;459807888,459807965,459807952,459807954,459807945
Pau;Rue du 1er Mai;459807890,459807914,459807913,459807912
Pau;Rue Pierre Brossolette;459807891,8212805194,459807895,459807894
Pau;['Rue de la Palombière', 'Rue Pierre Brossolette'];459807895,459807904
Pau;Rue Jean Perrin;459807915,459807920
Pau;Rue Pierre Loti;459807936,459807943
Pau;Rue Léo Lagrange;459807949,459807952
Pau;Rue Paul Ferrand;459807954,459807968,459807965,459807971,459807976,459807973
Pau;Rue Galilée;459812727,459812728,459812731,459812729,7417206199
Pau;Rue Léonard de Vinci;459812728,7417206197
Pau;['Rue Archiméde', 'Rue Galilée'];459812731,7417206199
Pau;Rue des Coquelicots;459812735,459812739,459812740
Pau;['Rue des Bleuets', 'Rue des Jonquilles'];459812743,459812749
Pau;Rue des Jonquilles;459812749,459812751,459812750,459812752
Pau;Rue des Mimosas;459812750,459812769,459812770,459812771
Pau;Rue des Véroniques;459812758,459812765,459812764,8943628592
Pau;['Rue des Mimosas', 'Rue des Véroniques'];459812771,8943628592
Pau;Rue du Parc en Ciel;459825592,7589582575,2915955780,459825596,7589582562,7589582573,7589582560,7530118649,7052867379,8943628523,7052867378,1876325930
Pau;Rue de Condom;459825596,8542451985,459825597
Pau;Boulevard Labédaa;459825599,459832032,3514841865,6770187218,459825614,459832073,7187295844,2917124745,459825617,459825618,8783811657,2309510899,6013354336
Pau;Allée Plein Sud;459825602,6050917362,8920168681,459832068
Pau;Rue de Bigorre;459825603,459832050,459832064,8777615316,6762262846,459832052
Pau;Rue Picasso;459825611,3514841868,459832032,3514841866,2848408172,459825614,6480860274
Pau;Rue Viollet le Duc;459825617,459832033
Pau;Rue de Lacq;459825620,459825649,459825650,459825651,459825647,6480860271,459825646,459825656,459825652,459825653,459825654
Pau;Rue Paul Cassou;459832034,6480860272,7332320344,459832041,7187295845,6480860273,459832045
Pau;Rue de Madiran;459832050,8777670836,459832058,459832059,8777670835,459832064
Pau;['Boulevard Hauterive', 'Avenue de Buros'];459832060,6762262846
Pau;Rue du Gypaète;459832071,459832072,459832076,459832074,2848408166,2848408164,2848408161,6013354342,459832073
Pau;Impasse Aramis;460003869,460003871
Pau;Impasse Athos;460003873,460003874
Pau;Rue de Lagardère;460003888,460003962,460003958,460003986,6002298676,460003982,460003996,460003993,460003991,460003966
Pau;Rue Paul Féval;460003966,460003969,460003976,460003978
Pau;Impasse Mouluquet;460007224,460007225
Pau;Chemin de Bernadou;461696495,8354868789
Pau;Route de l'Oussère;469112738,759970645
Pau;Rue du 18 Juin 1940;470657585,8426375859,2896710063,470657589
Pau;Rue Amédée Roussille;505798168,8599556794,8599556773,2354684021,7653189237,2354684022,2354684025,2354684027,505798178,505798181,505798183,2354684024
Pau;V81;505798178,5792665800,8599556768,5645926065,5645926064,2354684021
Pau;Rue Louise Michel;505798181,505798193,505798206,505798226,505798194
Pau;Impasse Clos Roussille;505798183,505798186
Pau;Rue Verte Vallée;505798193,505798200,505798204,505798201
Pau;Rue Léon Bussat;505798206,505798217,505798215,505798219,505798221,505798226
Pau;Rue Roselyne;505798228,505798269
Pau;Rue Marcel Barthe;505798238,505798252,505798297,505798251
Pau;Rue du Général Dauture;505798242,505798252,7653189237
Pau;Rue Marcel Cerdan;505798258,505798269,2443807544
Pau;Avenue de la Concorde;505798303,505798309
Pau;Impasse George Sand;580094103,3050671244
Pau;Allée François Truffaut;594760976,594760979,8383361574,6396723492,6994515242,594761016,594761035,2428994075,594761005
Pau;Place du 7e Art;594760976,594761016
Pau;Chemin de la Madeleine;627733680,627733689,697149092,8198848417,627733684
Pau;Chemin de l'Estiret;627733684,2430899563,5326131653,2630252072
Pau;Impasse du Domaine d'Ourasi;670027532,670027550
Pau;Impasse des Druides;670027536,670027545
Pau;Impasse Goscinny;670027536,670027539
Pau;Impasse Rivarès;683896168,683896170
Pau;3e Allée;702278417,7714759409,6488490428,6583853805,6488490423,6482929278,6482908451
Pau;Clos les Florélites;766490831,766490881
Pau;Clos Bernadicou;766490834,766490845
Pau;Impasse Salengro;766490849,766490857,766490882
Pau;Impasse Clos Saint-André;766490852,766491745,8513093123,6433780533,2443807621,7944817276
Pau;Rue André Malraux;766490866,766490877
Pau;Rue Guy de Maupassant;766837137,8164545095
Pau;Rue de la Cèpière;766837143,766837183
Pau;Rue de Lagor;766837161,766837186
Pau;Rue Langles;878698425,878698428
Pau;Escalier de l'Éventail;913161299,7175428019
Pau;Place Samuel de Lestapis;913161306,2429151136
Pau;Rue du Comte de Saint-Cricq;962260918,2443807598,2443807595,7231395800,6396204144,6388960921,7231395799,6388960919,2443807584,962260973
Pau;Square Georges Besson;1436423903,1436423911,1436423905,1436423909,1436423910
Pau;Rue de Portet;1537998272,2636499739,2915955777,7020640214,5790318628,1876325928
Pau;Voie Nouvelle Portet-Lilas;1537998272,3050212867,2636499737,8943628554,1537998277
Pau;Rue des Trois Caravelles;1724490216,1724490239,1724490221,8426375861,1724490286
Pau;Rue des Églantines;1724490218,1724490302
Pau;Impasse Clos des Lilas;1724490224,1794172122,1724490255
Pau;Rue des Planètes;1724490233,2627270736,2627270741,5790319254,2627270751
Pau;Rue des Bougainvilliers;1724490249,1724490291,1724490283,2628310130,1724490259,1724490298,1724490265,1724490287,1724490285
Pau;Chemin Robert Ollivier;1838864657,1838864658,1838864688
Pau;Rue de l'Abbaye de Cîteaux;1874136225,5695478194,1874136245,1874136229,1876325934,7497342424
Pau;Rue des Arcizettes;1920726233,1920726237,1920726235,1920726238
Pau;Passage de l'Europe;2207053185,2207053283,2207053341,2207053237,2207053221,2207053347,6800142792,2207053376,8777774295,2207053356,2207053520,2628435491
Pau;Rue du Hameau de Trespoey;2302830890,2302830902,2635148683
Pau;2e Allée;2306161015,6631504260,7714759412,6488490427,6482929276,6482929277,6482908449,6488490425,6484331968
Pau;Rue des Cavaliers;2309510899,2309510901,2626856356,2309510905
Pau;Rue du Cottage des Tourterelles;2357372931,2357373127,2357373116,2357373176,2357372997,2357373032,8786230464,2357372961,2357373040
